B40電流,ビーム電流,GL電流,コメント,時刻,mainGas設定値(cc/min),mainGasモニター(cc/min),supportGas設定,supportGasモニター,Iecrモニター(mA),Vecr設定値(KV),V_ecrモニター(KV),I_biasモニター(mA),V_bias設定値(V),V_biasモニター(V),ｺｲﾙ1電流設定値(A),ｺｲﾙ2電流設定値(A),ｺｲﾙ3電流設定値(A),ｺｲﾙ4電流設定値(A),ｺｲﾙ5電流設定値(A),ｺｲﾙ6電流設定値(A),ｺｲﾙ7電流設定値(A),ｺｲﾙ8電流設定値(A),ｺｲﾙ1電流モニター(A),ｺｲﾙ2電流モニター(A),ｺｲﾙ3電流モニター(A),ｺｲﾙ4電流モニター(A),ｺｲﾙ5電流モニター(A),ｺｲﾙ6電流モニター(A),ｺｲﾙ7電流モニター(A),ｺｲﾙ8電流モニター(A),Pf(W),Pｒ(W),6極冷却水流量(l/min),6極冷却水温度(℃),2nd冷却水流量(l/min),2nd冷却水温度(℃),真空度1,真空度2,真空度3,gas_old設定,gas_oldモニター
3.241000,-6.534952E-09,76.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.243000,-7.716196E-09,77.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.251000,-6.706423E-09,77.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.256000,-6.515899E-09,77.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.264000,-9.964372E-09,77.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.266000,-8.344924E-09,77.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.274000,-7.25894E-09,77.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.282000,-8.287766E-09,78.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.282000,-1.036447E-08,78.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.294000,-9.011755E-09,78.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.300000,-1.137425E-08,78.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.305000,-8.611656E-09,78.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.312000,-6.36348E-09,78.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.317000,-9.907215E-09,78.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.320000,-8.916494E-09,79.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.328000,-9.488064E-09,79.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.333000,-1.049784E-08,79.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.338000,-7.316097E-09,79.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.346000,-7.659039E-09,79.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.351000,-8.440185E-09,79.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.358000,-9.107017E-09,79.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.361000,-7.963877E-09,79.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.371000,-1.171719E-08,80.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.374000,-9.449959E-09,80.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.384000,-8.573552E-09,80.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.387000,-1.137425E-08,80.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.394000,-9.145122E-09,80.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.400000,-1.047879E-08,80.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.407000,-9.602378E-09,81.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.412000,-1.02311E-08,81.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.412000,-1.066931E-08,81.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.423000,-1.156477E-08,81.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.428000,-1.26317E-08,81.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.438000,-1.312706E-08,81.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.443000,-1.535618E-08,82.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.451000,-1.588965E-08,82.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.451000,-1.497514E-08,82.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.461000,-1.678511E-08,82.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.464000,-1.749005E-08,82.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.471000,-2.07861E-08,82.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.479000,-2.135767E-08,83.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.482000,-2.412026E-08,83.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.487000,-2.631128E-08,83.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.494000,-2.686379E-08,83.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.502000,-2.558729E-08,83.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.507000,-2.836893E-08,83.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.515000,-2.777831E-08,83.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.517000,-2.817841E-08,84.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.525000,-2.89405E-08,84.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.530000,-2.81403E-08,84.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.538000,-2.634938E-08,84.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.546000,-2.166251E-08,84.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.548000,-2.293901E-08,84.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.558000,-2.194829E-08,85.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.561000,-2.234839E-08,85.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.569000,-2.431078E-08,85.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.571000,-2.64637E-08,85.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.584000,-2.953112E-08,85.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.587000,-2.383447E-08,85.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.592000,-2.400594E-08,85.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.597000,-2.391068E-08,86.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.607000,-2.434889E-08,86.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.610000,-2.356774E-08,86.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.617000,-2.192924E-08,86.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.623000,-2.124336E-08,86.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.628000,-2.170061E-08,86.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.635000,-2.055747E-08,87.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.641000,-1.905234E-08,87.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.646000,-1.316516E-08,87.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.651000,-3.867624E-09,87.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.661000,1.350811E-08,87.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.664000,1.798541E-08,87.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.671000,3.193172E-08,87.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.676000,6.635929E-08,88.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.682000,1.042734E-07,88.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.689000,1.463791E-07,88.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.692000,2.392592E-07,88.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.705000,6.010822E-07,88.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.705000,6.708709E-07,88.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.715000,7.610265E-07,89.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.717000,7.413074E-07,89.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.725000,5.539086E-07,89.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.733000,4.223522E-07,89.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.738000,1.760245E-07,89.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.743000,3.785699E-08,89.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.746000,1.537524E-08,90.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.756000,-4.4411E-08,90.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.758000,-5.199383E-08,90.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.769000,-5.302265E-08,90.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.774000,-5.294644E-08,90.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.779000,-5.58805E-08,90.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.779000,-5.527083E-08,90.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.789000,-5.709985E-08,91.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.800000,-5.978623E-08,91.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.805000,-5.953855E-08,91.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.807000,-6.005297E-08,91.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.817000,-6.07198E-08,91.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.817000,-6.001486E-08,91.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.825000,-5.711891E-08,91.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.833000,-6.054833E-08,92.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.838000,-5.934803E-08,92.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.846000,-5.890983E-08,92.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.848000,-5.906224E-08,92.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.856000,-5.984339E-08,92.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.864000,-5.971002E-08,92.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.871000,-6.092937E-08,93.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.874000,-5.761427E-08,93.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.884000,-5.100311E-08,93.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.884000,-4.122926E-08,93.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.889000,1.79092E-09,93.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.897000,1.933812E-08,93.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.905000,4.061958E-08,93.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.912000,5.083163E-08,94.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.915000,6.632118E-08,94.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.925000,1.212491E-07,94.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.928000,2.506906E-07,94.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.935000,4.514832E-07,94.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.941000,1.021777E-06,94.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.951000,1.647989E-06,95.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.951000,1.750605E-06,95.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.961000,2.019738E-06,95.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.966000,1.853735E-06,95.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.971000,1.303847E-06,95.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.976000,1.023892E-06,95.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.984000,7.861375E-07,95.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.989000,7.209404E-07,96.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.994000,6.762055E-07,96.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.002000,7.04041E-07,96.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.005000,6.393964E-07,96.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.015000,3.078096E-07,96.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.017000,9.750986E-08,96.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.025000,-6.820737E-08,96.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.033000,-2.001448E-07,97.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.035000,-2.265513E-07,97.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.043000,-2.032694E-07,97.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.048000,-1.697373E-07,97.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.056000,-1.397489E-07,97.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.061000,-1.250214E-07,97.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.069000,-1.407396E-07,98.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.074000,-1.62002E-07,98.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.082000,-1.738526E-07,98.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.084000,-1.853411E-07,98.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.092000,-2.082039E-07,98.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.097000,-2.09309E-07,98.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.105000,-2.337722E-07,99.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.110000,-2.567874E-07,99.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.112000,-2.83575E-07,99.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.123000,-3.394936E-07,99.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.125000,-3.423705E-07,99.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.135000,-2.996361E-07,99.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.138000,-2.840513E-07,99.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.148000,-2.558919E-07,100.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.151000,-2.513956E-07,100.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.158000,-2.362109E-07,100.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.164000,-2.207023E-07,100.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.169000,-2.183017E-07,100.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.176000,-2.145484E-07,100.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.182000,-1.880466E-07,101.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.187000,-1.77282E-07,101.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.192000,-1.355764E-07,101.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.202000,-1.013584E-08,101.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.205000,1.39063E-07,101.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.212000,3.402557E-07,101.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.217000,5.202622E-07,102.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.223000,6.844361E-07,102.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.230000,7.990169E-07,102.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.241000,1.021872E-06,102.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.238000,1.138682E-06,102.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.246000,1.650599E-06,102.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.253000,3.705241E-06,102.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.256000,8.114981E-06,103.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.266000,1.268935E-05,103.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.271000,1.718426E-05,103.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.279000,1.903016E-05,103.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.287000,1.64255E-05,103.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.289000,1.527171E-05,103.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.292000,1.030461E-05,103.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.302000,6.557776E-06,104.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.305000,5.807286E-06,104.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.312000,2.114104E-06,104.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.323000,7.541296E-07,104.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.325000,5.102025E-07,104.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.333000,3.997942E-07,104.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.338000,2.905862E-07,105.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.346000,2.663326E-07,105.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.348000,2.997695E-07,105.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.358000,5.95557E-07,105.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.361000,1.618877E-06,105.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.369000,2.843295E-06,105.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.374000,4.545907E-06,105.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.382000,5.71934E-06,106.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.387000,6.662316E-06,106.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.392000,6.408101E-06,106.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.397000,5.356907E-06,106.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.402000,3.78288E-06,106.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.412000,2.242593E-06,106.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.415000,1.162745E-06,107.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.425000,1.685941E-07,107.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.428000,-1.341475E-07,107.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.435000,-2.344962E-07,107.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.438000,-2.57721E-07,107.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.443000,-2.72658E-07,107.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.443000,-3.041134E-07,107.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.453000,-3.092956E-07,107.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.458000,-3.175643E-07,108.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.466000,-2.902052E-07,108.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.469000,-2.77764E-07,108.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.471000,-2.660087E-07,108.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.479000,-2.561396E-07,108.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.489000,-2.291615E-07,108.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.494000,-2.239983E-07,108.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.505000,-2.14415E-07,108.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.505000,-2.063368E-07,109.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.515000,1.257454E-09,109.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.515000,5.610913E-08,109.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.530000,3.08343E-07,109.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.535000,5.82087E-07,109.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.535000,7.810887E-07,109.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.543000,8.206032E-07,110.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.543000,7.217978E-07,110.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.558000,4.705165E-07,110.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.561000,2.903957E-07,110.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.566000,1.610685E-07,110.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.571000,6.445406E-08,110.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.579000,1.661364E-08,111.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.579000,-2.518719E-08,111.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.589000,-2.718768E-08,111.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.597000,-1.291748E-08,111.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.602000,-1.960485E-08,111.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.610000,-2.577781E-08,111.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.610000,-1.600396E-09,111.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.625000,1.931145E-07,112.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.633000,3.265571E-07,112.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.633000,5.809248E-07,112.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
